onset	duration	value	response	rt	good	TMS	seq
88.272	1	81	n/a	n/a	1	0	0
88.472	1	81	n/a	n/a	1	0	0
88.672	1	81	n/a	n/a	1	0	0
88.872	1	81	n/a	n/a	1	0	0
89.072	1	81	n/a	n/a	1	0	0
89.272	1	81	n/a	n/a	1	0	0
89.472	1	81	n/a	n/a	1	0	0
89.672	1	81	n/a	n/a	1	0	0
89.872	1	81	n/a	n/a	1	0	0
90.072	1	81	n/a	n/a	1	0	0
91.3306	1	10	n/a	n/a	1	51	1
92.6472	1	10	n/a	n/a	1	51	2
93.6806	1	10	n/a	n/a	1	51	3
94.7804	1	10	n/a	n/a	1	51	4
95.8804	1	10	n/a	n/a	1	51	5
96.9804	1	21	n/a	n/a	1	51	0
98.2302	1	10	n/a	n/a	1	51	1
99.5136	1	10	n/a	n/a	1	51	2
100.5468	1	10	n/a	n/a	1	51	3
101.7468	1	10	n/a	n/a	1	51	4
102.8634	1	10	n/a	n/a	1	51	5
103.98	1	21	n/a	n/a	1	51	0
105.1632	1	10	n/a	n/a	1	51	1
106.2132	1	10	n/a	n/a	1	51	2
107.2798	1	10	n/a	n/a	1	51	3
108.3464	1	21	n/a	n/a	1	51	0
109.5296	1	10	n/a	n/a	1	51	1
110.8128	1	10	n/a	n/a	1	51	2
112.0962	1	10	n/a	n/a	1	51	3
113.3794	1	10	n/a	n/a	1	51	4
114.4488	1	81	n/a	n/a	1	0	0
114.6488	1	81	n/a	n/a	1	0	0
114.8488	1	81	n/a	n/a	1	0	0
115.0488	1	81	n/a	n/a	1	0	0
115.2488	1	81	n/a	n/a	1	0	0
115.4488	1	81	n/a	n/a	1	0	0
115.6488	1	81	n/a	n/a	1	0	0
115.8488	1	81	n/a	n/a	1	0	0
116.0488	1	81	n/a	n/a	1	0	0
116.2488	1	81	n/a	n/a	1	0	0
117.5958	1	10	n/a	n/a	1	51	1
118.779	1	10	n/a	n/a	1	51	2
119.9624	1	10	n/a	n/a	1	51	3
121.1122	1	10	n/a	n/a	1	51	4
122.2456	1	10	n/a	n/a	1	51	5
123.5288	1	10	n/a	n/a	1	51	6
124.8286	1	10	n/a	n/a	1	51	7
126.1286	1	21	n/a	n/a	1	51	0
127.3118	1	10	n/a	n/a	1	51	1
128.4952	1	21	n/a	n/a	1	51	0
129.7784	1	10	n/a	n/a	1	51	1
131.1116	1	10	n/a	n/a	1	51	2
132.3782	1	10	n/a	n/a	1	51	3
133.6448	1	21	n/a	n/a	1	51	0
134.7282	1	10	n/a	n/a	1	51	1
135.8448	1	10	n/a	n/a	1	51	2
137.028	1	10	n/a	n/a	1	51	3
138.2112	1	21	n/a	n/a	1	51	0
139.4444	1	10	n/a	n/a	1	51	1
140.7278	1	10	n/a	n/a	1	51	2
141.6114	1	81	n/a	n/a	1	0	0
141.8114	1	81	n/a	n/a	1	0	0
142.0114	1	81	n/a	n/a	1	0	0
142.2114	1	81	n/a	n/a	1	0	0
142.4114	1	81	n/a	n/a	1	0	0
142.6114	1	81	n/a	n/a	1	0	0
142.8114	1	81	n/a	n/a	1	0	0
143.0114	1	81	n/a	n/a	1	0	0
143.2114	1	81	n/a	n/a	1	0	0
143.4114	1	81	n/a	n/a	1	0	0
144.7108	1	10	n/a	n/a	1	51	1
145.9274	1	21	n/a	n/a	1	51	0
147.1108	1	10	n/a	n/a	1	51	1
148.2106	1	10	n/a	n/a	1	51	2
149.4106	1	10	n/a	n/a	1	51	3
150.6106	1	21	n/a	n/a	1	51	0
151.677	1	10	n/a	n/a	1	51	1
152.827	1	10	n/a	n/a	1	51	2
154.0102	1	10	n/a	n/a	1	51	3
155.1936	1	10	n/a	n/a	1	51	4
156.2268	1	10	n/a	n/a	1	51	5
157.4434	1	10	n/a	n/a	1	51	6
158.7434	1	10	n/a	n/a	1	51	7
160.0432	1	21	n/a	n/a	1	51	0
161.1766	1	10	n/a	n/a	1	51	1
162.3098	1	21	n/a	n/a	1	51	0
163.3764	1	10	n/a	n/a	1	51	1
164.443	1	21	n/a	n/a	1	51	0
165.493	1	10	n/a	n/a	1	51	1
166.5428	1	21	n/a	n/a	1	51	0
167.5596	1	81	n/a	n/a	1	0	0
167.7596	1	81	n/a	n/a	1	0	0
167.9596	1	81	n/a	n/a	1	0	0
168.1596	1	81	n/a	n/a	1	0	0
168.3596	1	81	n/a	n/a	1	0	0
168.5596	1	81	n/a	n/a	1	0	0
168.7596	1	81	n/a	n/a	1	0	0
168.9596	1	81	n/a	n/a	1	0	0
169.1596	1	81	n/a	n/a	1	0	0
169.3596	1	81	n/a	n/a	1	0	0
170.6926	1	10	n/a	n/a	1	51	1
171.8426	1	10	n/a	n/a	1	51	2
173.0426	1	10	n/a	n/a	1	51	3
174.1092	1	10	n/a	n/a	1	51	4
175.1424	1	10	n/a	n/a	1	51	5
176.259	1	10	n/a	n/a	1	51	6
177.4756	1	10	n/a	n/a	1	51	7
178.6922	1	21	n/a	n/a	1	51	0
179.7254	1	10	n/a	n/a	1	51	1
181.042	1	10	n/a	n/a	1	51	2
182.2086	1	10	n/a	n/a	1	51	3
183.3752	1	10	n/a	n/a	1	51	4
184.5752	1	10	n/a	n/a	1	51	5
185.775	1	21	n/a	n/a	1	51	0
186.875	1	10	n/a	n/a	1	51	1
187.975	1	21	n/a	n/a	1	51	0
189.2248	1	10	n/a	n/a	1	51	1
190.3582	1	10	n/a	n/a	1	51	2
191.608	1	10	n/a	n/a	1	51	3
192.858	1	21	n/a	n/a	1	51	0
193.7296	1	81	n/a	n/a	1	0	0
193.9296	1	81	n/a	n/a	1	0	0
194.1296	1	81	n/a	n/a	1	0	0
194.3296	1	81	n/a	n/a	1	0	0
194.5296	1	81	n/a	n/a	1	0	0
194.7296	1	81	n/a	n/a	1	0	0
194.9296	1	81	n/a	n/a	1	0	0
195.1296	1	81	n/a	n/a	1	0	0
195.3296	1	81	n/a	n/a	1	0	0
195.5296	1	81	n/a	n/a	1	0	0
196.841	1	10	n/a	n/a	1	51	1
197.941	1	10	n/a	n/a	1	51	2
199.191	1	10	n/a	n/a	1	51	3
200.2742	1	10	n/a	n/a	1	51	4
201.5908	1	10	n/a	n/a	1	51	5
202.9074	1	10	n/a	n/a	1	51	6
204.174	1	10	n/a	n/a	1	51	7
205.4406	1	21	n/a	n/a	1	51	0
206.5072	1	10	n/a	n/a	1	51	1
207.7572	1	10	n/a	n/a	1	51	2
208.8904	1	10	n/a	n/a	1	51	3
210.0236	1	21	n/a	n/a	1	51	0
211.2736	1	10	n/a	n/a	1	51	1
212.5402	1	21	n/a	n/a	1	51	0
213.5734	1	10	n/a	n/a	1	51	1
214.84	1	10	n/a	n/a	1	51	2
216.1066	1	10	n/a	n/a	1	51	3
217.1398	1	10	n/a	n/a	1	51	4
218.2564	1	10	n/a	n/a	1	51	5
219.2898	1	10	n/a	n/a	1	51	6
239.308	1	82	n/a	n/a	1	0	0
239.549	1	82	n/a	n/a	1	0	0
239.569	1	82	n/a	n/a	1	0	0
239.843	1	82	n/a	n/a	1	0	0
240.199	1	82	n/a	n/a	1	0	0
240.308	1	82	n/a	n/a	1	0	0
240.344	1	82	n/a	n/a	1	0	0
240.602	1	82	n/a	n/a	1	0	0
240.668	1	82	n/a	n/a	1	0	0
241.094	1	82	n/a	n/a	1	0	0
242.2384	1	10	n/a	n/a	1	50	1
243.3216	1	10	n/a	n/a	1	50	2
244.4716	1	10	n/a	n/a	1	50	3
245.6216	1	21	n/a	n/a	1	50	0
246.7214	1	10	n/a	n/a	1	50	1
247.988	1	10	n/a	n/a	1	50	2
249.138	1	10	n/a	n/a	1	50	3
250.288	1	21	n/a	n/a	1	50	0
251.4546	1	10	n/a	n/a	1	50	1
252.5544	1	10	n/a	n/a	1	50	2
253.6378	1	10	n/a	n/a	1	50	3
254.7044	1	10	n/a	n/a	1	50	4
255.9376	1	10	n/a	n/a	1	50	5
257.1708	1	21	n/a	n/a	1	50	0
258.2874	1	10	n/a	n/a	1	50	1
259.4374	1	10	n/a	n/a	1	50	2
260.7372	1	10	n/a	n/a	1	50	3
261.9538	1	10	n/a	n/a	1	50	4
262.9872	1	10	n/a	n/a	1	50	5
264.187	1	10	n/a	n/a	1	50	6
265.2766	1	82	n/a	n/a	1	0	0
265.3256	1	82	n/a	n/a	1	0	0
265.7626	1	82	n/a	n/a	1	0	0
265.7876	1	82	n/a	n/a	1	0	0
266.1946	1	82	n/a	n/a	1	0	0
266.2766	1	82	n/a	n/a	1	0	0
266.4236	1	82	n/a	n/a	1	0	0
266.5306	1	82	n/a	n/a	1	0	0
266.7756	1	82	n/a	n/a	1	0	0
267.1876	1	82	n/a	n/a	1	0	0
268.2702	1	10	n/a	n/a	1	50	1
269.4702	1	10	n/a	n/a	1	50	2
270.7868	1	10	n/a	n/a	1	50	3
271.9532	1	10	n/a	n/a	1	50	4
272.9866	1	10	n/a	n/a	1	50	5
274.0198	1	21	n/a	n/a	1	50	0
275.2698	1	10	n/a	n/a	1	50	1
276.5864	1	10	n/a	n/a	1	50	2
277.7862	1	10	n/a	n/a	1	50	3
278.9362	1	10	n/a	n/a	1	50	4
280.2694	1	10	n/a	n/a	1	50	5
281.436	1	10	n/a	n/a	1	50	6
282.5026	1	10	n/a	n/a	1	50	7
283.5692	1	21	n/a	n/a	1	50	0
284.8192	1	10	n/a	n/a	1	50	1
286.0692	1	21	n/a	n/a	1	50	0
287.169	1	10	n/a	n/a	1	50	1
288.3856	1	10	n/a	n/a	1	50	2
289.4356	1	10	n/a	n/a	1	50	3
290.7188	1	10	n/a	n/a	1	50	4
291.5582	1	82	n/a	n/a	1	0	0
291.9172	1	82	n/a	n/a	1	0	0
292.0642	1	82	n/a	n/a	1	0	0
292.3562	1	82	n/a	n/a	1	0	0
292.3872	1	82	n/a	n/a	1	0	0
292.5582	1	82	n/a	n/a	1	0	0
292.8482	1	82	n/a	n/a	1	0	0
293.2672	1	82	n/a	n/a	1	0	0
293.4512	1	82	n/a	n/a	1	0	0
293.4952	1	82	n/a	n/a	1	0	0
294.5352	1	10	n/a	n/a	1	50	1
295.6186	1	21	n/a	n/a	1	50	0
296.7684	1	10	n/a	n/a	1	50	1
297.9184	1	21	n/a	n/a	1	50	0
299.1516	1	10	n/a	n/a	1	50	1
300.3516	1	10	n/a	n/a	1	50	2
301.4182	1	10	n/a	n/a	1	50	3
302.5014	1	10	n/a	n/a	1	50	4
303.5514	1	10	n/a	n/a	1	50	5
304.8014	1	10	n/a	n/a	1	50	6
305.9012	1	10	n/a	n/a	1	50	7
307.0012	1	21	n/a	n/a	1	50	0
308.0844	1	10	n/a	n/a	1	50	1
309.3178	1	10	n/a	n/a	1	50	2
310.601	1	10	n/a	n/a	1	50	3
311.801	1	10	n/a	n/a	1	50	4
312.9176	1	10	n/a	n/a	1	50	5
314.0342	1	21	n/a	n/a	1	50	0
315.234	1	10	n/a	n/a	1	50	1
316.5174	1	10	n/a	n/a	1	50	2
317.513	1	82	n/a	n/a	1	0	0
317.626	1	82	n/a	n/a	1	0	0
317.868	1	82	n/a	n/a	1	0	0
318.156	1	82	n/a	n/a	1	0	0
318.202	1	82	n/a	n/a	1	0	0
318.513	1	82	n/a	n/a	1	0	0
318.784	1	82	n/a	n/a	1	0	0
318.853	1	82	n/a	n/a	1	0	0
318.947	1	82	n/a	n/a	1	0	0
319.361	1	82	n/a	n/a	1	0	0
320.4504	1	10	n/a	n/a	1	50	1
321.6504	1	10	n/a	n/a	1	50	2
322.767	1	10	n/a	n/a	1	50	3
323.9668	1	10	n/a	n/a	1	50	4
325.2334	1	10	n/a	n/a	1	50	5
326.3834	1	10	n/a	n/a	1	50	6
327.5	1	10	n/a	n/a	1	50	7
328.6166	1	21	n/a	n/a	1	50	0
329.8666	1	10	n/a	n/a	1	50	1
330.8998	1	10	n/a	n/a	1	50	2
331.9498	1	10	n/a	n/a	1	50	3
332.9996	1	21	n/a	n/a	1	50	0
334.1496	1	10	n/a	n/a	1	50	1
335.2996	1	10	n/a	n/a	1	50	2
336.6162	1	10	n/a	n/a	1	50	3
337.7994	1	10	n/a	n/a	1	50	4
338.9994	1	10	n/a	n/a	1	50	5
340.1992	1	21	n/a	n/a	1	50	0
341.3658	1	10	n/a	n/a	1	50	1
342.5158	1	10	n/a	n/a	1	50	2
343.4002	1	82	n/a	n/a	1	0	0
343.6512	1	82	n/a	n/a	1	0	0
344.0542	1	82	n/a	n/a	1	0	0
344.2052	1	82	n/a	n/a	1	0	0
344.3172	1	82	n/a	n/a	1	0	0
344.4002	1	82	n/a	n/a	1	0	0
344.5552	1	82	n/a	n/a	1	0	0
344.6192	1	82	n/a	n/a	1	0	0
344.8382	1	82	n/a	n/a	1	0	0
345.1502	1	82	n/a	n/a	1	0	0
346.5488	1	10	n/a	n/a	1	50	1
347.6654	1	10	n/a	n/a	1	50	2
348.9654	1	10	n/a	n/a	1	50	3
350.2654	1	10	n/a	n/a	1	50	4
351.5318	1	10	n/a	n/a	1	50	5
352.7984	1	21	n/a	n/a	1	50	0
353.8984	1	10	n/a	n/a	1	50	1
355.065	1	10	n/a	n/a	1	50	2
356.315	1	10	n/a	n/a	1	50	3
357.5648	1	21	n/a	n/a	1	50	0
358.7814	1	10	n/a	n/a	1	50	1
359.8148	1	10	n/a	n/a	1	50	2
360.9314	1	10	n/a	n/a	1	50	3
362.248	1	10	n/a	n/a	1	50	4
363.5146	1	10	n/a	n/a	1	50	5
364.7812	1	21	n/a	n/a	1	50	0
366.0644	1	10	n/a	n/a	1	50	1
367.3476	1	21	n/a	n/a	1	50	0
368.6476	1	10	n/a	n/a	1	50	1
369.9474	1	21	n/a	n/a	1	50	0
404.085	1	82	n/a	n/a	1	0	0
404.112	1	82	n/a	n/a	1	0	0
404.549	1	82	n/a	n/a	1	0	0
404.708	1	82	n/a	n/a	1	0	0
404.8	1	82	n/a	n/a	1	0	0
405.085	1	82	n/a	n/a	1	0	0
405.314	1	82	n/a	n/a	1	0	0
405.468	1	82	n/a	n/a	1	0	0
405.497	1	82	n/a	n/a	1	0	0
405.863	1	82	n/a	n/a	1	0	0
407.2786	1	10	n/a	n/a	1	52	1
408.3952	1	10	n/a	n/a	1	52	2
409.4784	1	10	n/a	n/a	1	52	3
410.545	1	10	n/a	n/a	1	52	4
411.795	1	10	n/a	n/a	1	52	5
412.8616	1	10	n/a	n/a	1	52	6
413.9948	1	10	n/a	n/a	1	52	7
415.1282	1	21	n/a	n/a	1	52	0
416.2448	1	10	n/a	n/a	1	52	1
417.328	1	10	n/a	n/a	1	52	2
418.378	1	10	n/a	n/a	1	52	3
419.6778	1	10	n/a	n/a	1	52	4
420.9778	1	10	n/a	n/a	1	52	5
422.2944	1	10	n/a	n/a	1	52	6
423.5776	1	10	n/a	n/a	1	52	7
424.8608	1	21	n/a	n/a	1	52	0
425.9774	1	10	n/a	n/a	1	52	1
427.0608	1	10	n/a	n/a	1	52	2
428.1274	1	10	n/a	n/a	1	52	3
429.1772	1	10	n/a	n/a	1	52	4
430.0778	1	82	n/a	n/a	1	0	0
430.1018	1	82	n/a	n/a	1	0	0
430.3638	1	82	n/a	n/a	1	0	0
430.4978	1	82	n/a	n/a	1	0	0
430.5608	1	82	n/a	n/a	1	0	0
431.0778	1	82	n/a	n/a	1	0	0
431.4118	1	82	n/a	n/a	1	0	0
431.4918	1	82	n/a	n/a	1	0	0
431.5968	1	82	n/a	n/a	1	0	0
431.8948	1	82	n/a	n/a	1	0	0
433.227	1	10	n/a	n/a	1	52	1
434.277	1	10	n/a	n/a	1	52	2
435.3102	1	10	n/a	n/a	1	52	3
436.3436	1	21	n/a	n/a	1	52	0
437.6434	1	10	n/a	n/a	1	52	1
438.96	1	10	n/a	n/a	1	52	2
440.0766	1	10	n/a	n/a	1	52	3
441.21	1	10	n/a	n/a	1	52	4
442.3098	1	10	n/a	n/a	1	52	5
443.4098	1	21	n/a	n/a	1	52	0
444.5598	1	10	n/a	n/a	1	52	1
445.7764	1	10	n/a	n/a	1	52	2
446.9262	1	10	n/a	n/a	1	52	3
448.0762	1	21	n/a	n/a	1	52	0
449.3428	1	10	n/a	n/a	1	52	1
450.576	1	10	n/a	n/a	1	52	2
451.8426	1	10	n/a	n/a	1	52	3
453.0258	1	10	n/a	n/a	1	52	4
454.0924	1	10	n/a	n/a	1	52	5
455.2258	1	10	n/a	n/a	1	52	6
455.9902	1	82	n/a	n/a	1	0	0
456.0632	1	82	n/a	n/a	1	0	0
456.1032	1	82	n/a	n/a	1	0	0
456.3252	1	82	n/a	n/a	1	0	0
456.7582	1	82	n/a	n/a	1	0	0
456.9902	1	82	n/a	n/a	1	0	0
457.0382	1	82	n/a	n/a	1	0	0
457.1902	1	82	n/a	n/a	1	0	0
457.5612	1	82	n/a	n/a	1	0	0
457.8412	1	82	n/a	n/a	1	0	0
459.2088	1	10	n/a	n/a	1	52	1
460.542	1	21	n/a	n/a	1	52	0
461.7754	1	10	n/a	n/a	1	52	1
462.9752	1	10	n/a	n/a	1	52	2
464.1252	1	10	n/a	n/a	1	52	3
465.2752	1	21	n/a	n/a	1	52	0
466.3084	1	10	n/a	n/a	1	52	1
467.3916	1	10	n/a	n/a	1	52	2
468.5582	1	10	n/a	n/a	1	52	3
469.7916	1	10	n/a	n/a	1	52	4
470.9582	1	10	n/a	n/a	1	52	5
472.1414	1	10	n/a	n/a	1	52	6
473.2414	1	10	n/a	n/a	1	52	7
474.3412	1	21	n/a	n/a	1	52	0
475.5746	1	10	n/a	n/a	1	52	1
476.7412	1	10	n/a	n/a	1	52	2
478.041	1	10	n/a	n/a	1	52	3
479.191	1	10	n/a	n/a	1	52	4
480.391	1	10	n/a	n/a	1	52	5
481.5908	1	21	n/a	n/a	1	52	0
482.3364	1	82	n/a	n/a	1	0	0
482.4144	1	82	n/a	n/a	1	0	0
482.5454	1	82	n/a	n/a	1	0	0
482.9264	1	82	n/a	n/a	1	0	0
483.1914	1	82	n/a	n/a	1	0	0
483.3364	1	82	n/a	n/a	1	0	0
483.6344	1	82	n/a	n/a	1	0	0
483.6714	1	82	n/a	n/a	1	0	0
483.9484	1	82	n/a	n/a	1	0	0
484.0654	1	82	n/a	n/a	1	0	0
485.3572	1	10	n/a	n/a	1	52	1
486.5238	1	10	n/a	n/a	1	52	2
487.6238	1	10	n/a	n/a	1	52	3
488.7238	1	21	n/a	n/a	1	52	0
489.9236	1	10	n/a	n/a	1	52	1
491.0902	1	10	n/a	n/a	1	52	2
492.1236	1	10	n/a	n/a	1	52	3
493.3402	1	10	n/a	n/a	1	52	4
494.4734	1	10	n/a	n/a	1	52	5
495.6066	1	21	n/a	n/a	1	52	0
496.8232	1	10	n/a	n/a	1	52	1
497.8898	1	10	n/a	n/a	1	52	2
498.9564	1	10	n/a	n/a	1	52	3
500.023	1	21	n/a	n/a	1	52	0
501.0564	1	10	n/a	n/a	1	52	1
502.2396	1	10	n/a	n/a	1	52	2
503.3228	1	10	n/a	n/a	1	52	3
504.4062	1	21	n/a	n/a	1	52	0
505.556	1	10	n/a	n/a	1	52	1
506.806	1	10	n/a	n/a	1	52	2
507.5228	1	82	n/a	n/a	1	0	0
507.6588	1	82	n/a	n/a	1	0	0
507.8848	1	82	n/a	n/a	1	0	0
508.2018	1	82	n/a	n/a	1	0	0
508.4688	1	82	n/a	n/a	1	0	0
508.5228	1	82	n/a	n/a	1	0	0
508.8498	1	82	n/a	n/a	1	0	0
508.9268	1	82	n/a	n/a	1	0	0
509.0298	1	82	n/a	n/a	1	0	0
509.2928	1	82	n/a	n/a	1	0	0
510.5058	1	10	n/a	n/a	1	52	1
511.6058	1	10	n/a	n/a	1	52	2
512.7724	1	10	n/a	n/a	1	52	3
514.089	1	10	n/a	n/a	1	52	4
515.4056	1	10	n/a	n/a	1	52	5
516.7054	1	10	n/a	n/a	1	52	6
517.8886	1	10	n/a	n/a	1	52	7
519.072	1	21	n/a	n/a	1	52	0
520.2718	1	10	n/a	n/a	1	52	1
521.4884	1	10	n/a	n/a	1	52	2
522.6052	1	10	n/a	n/a	1	52	3
523.7216	1	21	n/a	n/a	1	52	0
525.0382	1	10	n/a	n/a	1	52	1
526.2716	1	10	n/a	n/a	1	52	2
527.4214	1	10	n/a	n/a	1	52	3
528.4714	1	10	n/a	n/a	1	52	4
529.538	1	10	n/a	n/a	1	52	5
530.6046	1	21	n/a	n/a	1	52	0
531.8878	1	10	n/a	n/a	1	52	1
532.9212	1	10	n/a	n/a	1	52	2
754.1658	1	82	n/a	n/a	1	0	0
754.2988	1	82	n/a	n/a	1	0	0
754.5468	1	82	n/a	n/a	1	0	0
754.6298	1	82	n/a	n/a	1	0	0
754.9778	1	82	n/a	n/a	1	0	0
755.1658	1	82	n/a	n/a	1	0	0
755.2248	1	82	n/a	n/a	1	0	0
755.3528	1	82	n/a	n/a	1	0	0
755.3808	1	82	n/a	n/a	1	0	0
